"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Opa1",2.72000011804974e-16,0.291299135228154,0.648,0.147,8.44641636657986e-12
"Pign",2.84780048543508e-16,0.292444448458621,0.62,0.12,8.84327484742156e-12
"Gtf3c3",2.87567665450321e-16,0.467351838338879,0.887,0.346,8.92983871522881e-12
"Pikfyve",3.11731425562428e-16,0.478286039646804,0.915,0.447,9.68019595799007e-12
"Mdh2",3.27061652359852e-16,-0.733018220427175,0.845,0.885,1.01562454907305e-11
"Tma7",3.31272597270528e-16,-0.581692552182262,0.31,0.774,1.02870079630417e-11
"Krr1",3.42947356372642e-16,0.301220293338776,0.732,0.175,1.06495442574396e-11
"Wdr53",3.58011130576686e-16,0.257565606951854,0.662,0.138,1.11173196377978e-11
"Hypk",3.58182611677388e-16,-0.562039138164291,0.225,0.724,1.11226446404179e-11
"Slbp",3.63716754066728e-16,-0.647515128957721,0.944,0.986,1.12944963640341e-11
"Mtmr1",3.80023626347345e-16,0.311741759034494,0.592,0.111,1.18008736689641e-11
"Pum2",3.81221628405498e-16,0.455041033146697,0.958,0.516,1.18380752268759e-11
"Dgat1",3.83851539877099e-16,0.370584391768495,0.775,0.226,1.19197418678036e-11
"Ndufb6",4.11134148390638e-16,-0.429258744473099,0.986,0.995,1.27669487099745e-11
"Tkt",4.37533449234356e-16,-0.540938000344818,0.521,0.811,1.35867261990744e-11
"Isyna1",4.38787250029761e-16,-0.596885700124082,0.183,0.691,1.36256604751742e-11
"Higd1a",4.4097785210549e-16,-0.569439229706192,0.873,0.949,1.36936852414318e-11
"S100pbp",4.5021548496654e-16,0.445619805901906,0.915,0.401,1.3980541454666e-11
"Rps27rt",4.53170279055859e-16,-0.584767737499025,0.577,0.866,1.40722966755216e-11
"Arhgdig",4.69134742278139e-16,-0.570156591965965,0.127,0.654,1.45680411519631e-11
"Fam122b",4.84792048362611e-16,0.308503673837942,0.606,0.124,1.50542474778042e-11
"Rps9",4.86922181240818e-16,-0.260296361308789,1,1,1.51203944940711e-11
"Xist",4.9092654767382e-16,0.316336548485213,0.676,0.157,1.52447420849151e-11
"Rab22a",5.03236403426907e-16,0.503607316537011,0.901,0.447,1.56270000356157e-11
"Dmrtc2",5.11112152769389e-16,0.405542666197296,0.704,0.189,1.58715656799478e-11
"Wdr48",5.21850885515129e-16,0.394790970367626,0.901,0.332,1.62050355479013e-11
"Slc9a6",5.44115575220729e-16,0.287124836117901,0.662,0.143,1.68964209573293e-11
"Prkar2a",5.44748780581981e-16,0.291782292806243,0.592,0.115,1.69160838834122e-11
"Mief1",5.70778844349676e-16,0.290534462667477,0.676,0.161,1.77243954535905e-11
"Gapvd1",5.85749499113472e-16,0.542370525381611,0.958,0.608,1.81892791959706e-11
"Fau",5.96206021434098e-16,-0.250735445235918,1,1,1.8513985583593e-11
"Atad5",6.15460551428113e-16,0.355952314577327,0.803,0.226,1.91118965034972e-11
"Mlf1",6.43116737019989e-16,0.376758390240479,0.845,0.263,1.99707040346817e-11
"Pmf1",6.44628418981991e-16,-0.581469319697854,0.563,0.839,2.00176462946478e-11
"Tbcb",6.54209354944117e-16,-0.586662666774279,0.676,0.843,2.03151630990797e-11
"Msx1",6.61183726190648e-16,-0.620274825905926,0.113,0.65,2.05317382493982e-11
"Sod2",6.99558383958157e-16,-0.543573356983578,0.704,0.903,2.17233864970526e-11
"Wdr44",7.16505724661784e-16,0.395665092962227,0.845,0.295,2.22496522679224e-11
"Wwp2",7.38756826266799e-16,0.344146549057192,0.789,0.235,2.29406157260629e-11
"Fam96a",7.49445650029004e-16,-0.57600018645661,0.437,0.774,2.32725357703507e-11
"Pfdn2",7.54139709233114e-16,-0.519749089043807,0.958,0.982,2.34183003908159e-11
"Cog4",7.6781203194418e-16,0.423473509913004,0.859,0.323,2.38428670279626e-11
"Spast",8.19985808115833e-16,0.435073499533874,0.972,0.525,2.5463019299421e-11
"Mphosph6",8.20224571378535e-16,-0.528036886402011,0.197,0.691,2.54704336150177e-11
"Orc3",8.29006537115457e-16,0.495619414086282,0.859,0.327,2.57431399970463e-11
"Sdhaf4",8.38926422243975e-16,-0.508802799650212,0.859,0.963,2.60511821899422e-11
"Tceanc",8.41169051250861e-16,0.267531737128811,0.648,0.134,2.6120822548493e-11
"Peak1",8.68434655386462e-16,0.287722102779943,0.676,0.147,2.69675013537158e-11
"Agps",8.7661544738855e-16,0.363197673836918,0.817,0.258,2.72215394877566e-11
"H3f3a",9.28828100536485e-16,-0.420142984413103,1,1,2.88428990059595e-11
"Hcfc2",9.33539067348256e-16,0.278914951165979,0.648,0.134,2.89891886583654e-11
"Tfam",9.34470549885172e-16,0.364641915905043,0.803,0.249,2.90181139855843e-11
"Ppdpf",9.59493496532527e-16,-0.599950889917571,0.634,0.848,2.97951515478246e-11
"Igf2r",9.64353261916387e-16,0.460271405095635,0.887,0.378,2.99460618422896e-11
"Hmmr",9.82012830123591e-16,0.476065518514531,0.901,0.415,3.04944444138279e-11
"Parg",1.00627303210244e-15,0.444857190005712,0.859,0.35,3.12477964658769e-11
"Tatdn1",1.03110968329172e-15,0.274715654721598,0.62,0.124,3.20190489952576e-11
"Kansl3",1.03473308879494e-15,0.430680036235697,0.817,0.276,3.21315666063494e-11
"Dync1i2",1.14165492820501e-15,0.51902614001188,0.986,0.636,3.54518104855501e-11
"Usf3",1.15469125293055e-15,0.278305391053424,0.69,0.161,3.58566274772523e-11
"Ik",1.16781339815175e-15,0.535330648568328,0.986,0.765,3.62641094528064e-11
"Zc3h18",1.20301462819812e-15,0.50550631583266,0.887,0.429,3.73572132494361e-11
"Cnpy2",1.22178164631448e-15,-0.566793712781297,0.366,0.756,3.79399854630035e-11
"Ptpdc1",1.22895371335778e-15,0.292869239914266,0.634,0.134,3.81626996608992e-11
"Pcx",1.24177471459557e-15,0.412657266979792,0.789,0.267,3.85608302123362e-11
"Rheb",1.26152011670236e-15,-0.545800432427927,0.901,0.931,3.91739841839584e-11
"Sec23a",1.27211247783454e-15,0.356812685829182,0.732,0.198,3.9502908774196e-11
"Gtpbp8",1.27485739896486e-15,0.286528528073204,0.634,0.138,3.95881468100557e-11
"Pdgfa",1.2880823809909e-15,-0.591988268336713,0.31,0.733,3.99988221769103e-11
