"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Slc24a5",0.00585511134453279,-0.273425763388937,0.111,0.27,1
"Tex101",0.00588970004392341,0.670717248893164,0.42,0.296,1
"Paics",0.00602905546111452,-0.299004498754273,0.111,0.276,1
"Gtf2f2",0.00609128033992656,-0.250857753178775,0.099,0.257,1
"Copb2",0.00649404696462378,0.844885933177557,0.519,0.441,1
"Mrpl51",0.00650980674100601,-0.281312080321888,0.247,0.447,1
"Larp7",0.00679925710585729,0.866419195343993,0.494,0.414,1
"Arpc3",0.0070160163769281,-0.325874186210764,0.16,0.342,1
"Sfr1",0.0072802320632867,-0.2725374778111,0.432,0.691,1
"Rsrc2",0.00730824157258748,-0.299849511608918,0.235,0.434,1
"Akap11",0.00746775705815166,0.688198657213253,0.259,0.138,1
"Cacybp",0.00753755619168588,-0.28564485981311,0.531,0.737,1
"Supt4a",0.0076862592961846,-0.303519395327899,0.198,0.375,1
"Uqcr10",0.00795689386778669,-0.339100135856581,0.42,0.658,1
"Eif5",0.00805156043124229,0.587095847646098,0.654,0.625,1
"Ncl",0.00854373182229589,-0.315335473145967,0.654,0.901,1
"Ccdc88a",0.0086673725459316,0.843941135648187,0.284,0.158,1
"Taf10",0.00885988659768649,-0.257276413153961,0.259,0.467,1
"Trappc3",0.0093417705845582,-0.301577054949779,0.123,0.283,1
"Rnf216",0.00959864556523026,0.746573656193133,0.284,0.158,1
"Pole4",0.00978444118636152,-0.258482783722113,0.185,0.362,1
"Thoc3",0.0102072645645107,-0.327852286374365,0.148,0.303,1
"Spc24",0.0105529094061469,-0.260801456139421,0.111,0.257,1
"Cox7a2l",0.010788734118953,0.61051363575522,0.605,0.651,1
"Tardbp",0.0110498300325017,-0.337853898338592,0.123,0.276,1
"Smc4",0.0111469032206461,0.708228478044157,0.506,0.454,1
"Rack1",0.011969103644154,0.293430247288857,0.827,0.921,1
"Zcchc11",0.0121582582646588,0.857225962571012,0.296,0.184,1
"Rbpms2",0.0128249054088697,0.570895545088931,0.296,0.171,1
"Rpl7a",0.0130838652764415,-0.252236658489994,0.827,0.961,1
"Zcrb1",0.0131480007838224,0.698830091454357,0.568,0.566,1
"Pcbp2",0.0144081218743086,0.500442296722993,0.63,0.664,1
"Tubb4b",0.014448726786076,-0.326905776834911,0.259,0.447,1
"Gkap1",0.0146535527293515,0.609227667082965,0.481,0.414,1
"Gm2000",0.0156261315473264,-0.29379282166894,0.123,0.263,1
"Rock1",0.0159850738303188,0.586391938508042,0.407,0.309,1
"Spata5",0.016170384214114,0.671624374130397,0.444,0.349,1
"C1d",0.0162479056925759,-0.258601732434632,0.136,0.276,1
"Zfp518a",0.0163284298344908,0.863872650795364,0.259,0.151,1
"Atp5l",0.0166809930923671,-0.299589607071915,0.543,0.737,1
"Eif1b",0.0172063859126397,0.899156798849782,0.432,0.362,1
"Zfp318",0.0181296086810882,0.690670109199544,0.346,0.237,1
"Etf1",0.0185310942336533,-0.307666632643971,0.123,0.257,1
"Cebpz",0.020647862684021,-0.332453386198652,0.21,0.368,1
"Eef2",0.0211871905876589,-0.257106141072264,0.556,0.75,1
"Polr2a",0.0219254942934093,0.63061241212822,0.309,0.204,1
"Ubr4",0.0222521243584983,0.860640548264456,0.259,0.164,1
"Ccni",0.0232375551613828,-0.286010725720307,0.136,0.27,1
"Mrps9",0.0237130859241934,0.737347160748776,0.333,0.243,1
"Nol8",0.0237527003431636,0.65567383995203,0.296,0.184,1
"Kmt2c",0.024217550315416,0.591328198678697,0.272,0.164,1
"Tcp1",0.0243658756523612,0.466890530622481,0.679,0.737,1
"Kdm5b",0.024593572094881,0.554616300645213,0.444,0.342,1
"Mat2a",0.0249211623299204,-0.260299310039099,0.173,0.316,1
"Usp3",0.0253422032222891,0.681655749626523,0.309,0.211,1
"Mmadhc",0.0257806444788042,0.625704947139563,0.333,0.23,1
"Cenpq",0.0263301790631592,0.78120790233787,0.321,0.224,1
"Strap",0.0265168367911592,-0.300630416274764,0.185,0.329,1
"Bub1",0.0289396576569467,0.56406386403698,0.42,0.336,1
"Rasa1",0.0307547946930927,0.711510920407865,0.321,0.224,1
"Trip12",0.0315269867034082,0.715197393022767,0.346,0.25,1
"Herc1",0.0315893907605291,0.727778939300363,0.309,0.211,1
"Rtraf",0.0349214801634547,0.401815774384153,0.642,0.737,1
"Cdk11b",0.0360422004539457,0.591584236919099,0.531,0.493,1
"Ankrd49",0.0361303164101414,0.790981555947589,0.309,0.211,1
"Dnajc21",0.0363724972420543,0.564109271778287,0.519,0.48,1
"Golga4",0.0411028771976297,0.79882182541195,0.296,0.204,1
"Eif2s2",0.0411746717310475,0.382709619554316,0.679,0.737,1
"Yipf4",0.042001966949987,0.588371035856487,0.259,0.164,1
"Larp1b",0.0434264628943951,0.719479530554942,0.272,0.184,1
"Rpap3",0.0484022427100251,0.258920104950129,0.123,0.257,1
"Fut8",0.0518706001453687,0.283986963657203,0.259,0.151,1
"Twistnb",0.0569049717890442,-0.273665029016778,0.16,0.276,1
"Scaper",0.066710456662573,0.688580204514105,0.272,0.191,1
"Trmt10a",0.0726886741434942,0.702993294614632,0.259,0.178,1
"Jade3",0.0793166646748686,0.600529793502749,0.259,0.184,1
"Ddx5",0.0841961414186699,0.301599805914546,0.679,0.77,1
"Emc7",0.0887824982521551,0.606928041925396,0.296,0.23,1
"Gtf2a2",0.0888423045918905,0.581019020636662,0.395,0.349,1
"Polr2b",0.0896871932217449,0.574316061197829,0.284,0.211,1
"Pspc1",0.090544900709564,-0.258223190883285,0.173,0.276,1
"Pcm1",0.0905845194959725,0.539683111730666,0.296,0.224,1
"Zfp91",0.097631500465966,0.698604562438205,0.309,0.237,1
"Cript",0.105626028397227,0.584862231366458,0.296,0.243,1
"Macrod2",0.112820088079883,0.376686518898728,0.259,0.184,1
"Smarca5",0.113856676072449,0.475270695142267,0.58,0.678,1
"Lars",0.11799321893726,-0.272741258486006,0.222,0.322,1
"Top1",0.127883426293359,0.279841121651874,0.235,0.375,1
"Usp34",0.13299300616798,0.504559474221491,0.42,0.375,1
"Odc1",0.148523401855994,0.52065876775445,0.383,0.355,1
"Arhgap5",0.152352637935919,0.551355222387533,0.383,0.342,1
"Fyttd1",0.15762416059306,0.683752913229599,0.321,0.289,1
"H1fx",0.165479723046484,0.43537608272223,0.358,0.316,1
"Rfc4",0.167143810991053,0.576850729374728,0.42,0.421,1
"Eif2b3",0.167162675013132,0.525081040974451,0.333,0.289,1
"Calr",0.172625239113611,0.458496455438547,0.568,0.651,1
"Ndufv2",0.179598579530944,0.401764753709618,0.494,0.546,1
"Top2a",0.179612511561782,0.644243690380051,0.494,0.5,1
"Polr2k",0.188956618779992,0.415833050513753,0.543,0.592,1
"Nasp",0.193135345234966,0.328704133615616,0.593,0.625,1
"Mrpl11",0.202335522213167,0.312029173459654,0.222,0.349,1
"Gclm",0.209575923237849,0.286015955632861,0.259,0.401,1
"Cstf2",0.210429915733279,0.416687916201403,0.259,0.211,1
"Eif3j1",0.212096390493587,0.258501154050644,0.259,0.368,1
"Cetn2",0.217839726796748,0.294192204083213,0.173,0.276,1
"N4bp2l2",0.224826252617608,0.264263637051781,0.185,0.283,1
"Txlng",0.227921882950226,0.846064264349071,0.272,0.237,1
"Srp14",0.234022020562683,0.463476326581598,0.543,0.599,1
"Vti1b",0.235262620332442,0.327791500047496,0.284,0.23,1
"Dync1i2",0.245981383407354,0.55386656672999,0.309,0.283,1
"Eif4a2",0.247201462541343,0.920765545063128,0.407,0.421,1
"Ccdc124",0.249098357681381,0.2819668002533,0.222,0.329,1
"Nedd4",0.24933664406453,0.296878866853833,0.185,0.283,1
"Rbm5",0.250368892930615,0.289964650814029,0.16,0.257,1
"Hba-a2",0.258910020967694,-0.914379727103115,0.309,0.421,1
"Arpc1a",0.263814109830584,0.454947318122644,0.383,0.375,1
"Mpc2",0.283001310077608,0.565451671506042,0.333,0.309,1
"Smdt1",0.285878945414661,0.273017743664797,0.531,0.579,1
"Nucks1",0.29145276870238,0.252277369098701,0.222,0.322,1
"Mpc1",0.295626900303058,0.254147108249677,0.21,0.296,1
"Sod1",0.311457355761739,0.398965789402684,0.494,0.52,1
"Atp6v1d",0.315329293277632,0.493081202679878,0.272,0.237,1
"Fbxl5",0.316446497332966,0.489174312424522,0.284,0.25,1
"Tmsb4x",0.319534789155347,-0.25097049183572,0.321,0.428,1
"Rbm27",0.320198427400506,0.35415243780201,0.383,0.362,1
"Capza2",0.334796157926271,0.31279763557401,0.21,0.296,1
"Kdm5a",0.337030836278315,0.312046540525941,0.432,0.434,1
"Smc6",0.339970168569559,0.256373460752366,0.457,0.592,1
"Vamp3",0.344702462963912,0.768675232317057,0.309,0.309,1
"Ythdc1",0.345289419989381,0.386220926376677,0.346,0.336,1
"Slc25a31",0.353800161229959,0.278209101299045,0.444,0.441,1
"Taf6",0.35580768310954,0.279158704965888,0.185,0.257,1
"Ube2d3",0.356764848961995,0.377330852135288,0.519,0.572,1
"Id1",0.368984399364583,0.336637951122907,0.321,0.467,1
"Eif4b",0.371342757818221,0.481094161585237,0.309,0.289,1
"Arpc5l",0.372973562424693,0.37865449280534,0.21,0.289,1
"Aplp2",0.373227409431097,0.307666167655481,0.235,0.342,1
"Rbmx2",0.377001615456199,0.419846875907357,0.358,0.336,1
"Mrps15",0.378088450514108,0.288922499030088,0.185,0.263,1
"Fam114a2",0.410635143947406,0.481768629052739,0.272,0.263,1
"Rtf1",0.425393558281546,0.267382183105746,0.198,0.276,1
"Nemf",0.427355661714218,0.626426911173263,0.284,0.276,1
"Tax1bp1",0.429522860332859,0.619253916874832,0.346,0.349,1
"Cltc",0.44306574969997,0.50295688929012,0.259,0.237,1
"Nop58",0.445200538584955,0.339721139921341,0.358,0.467,1
"Gtf2f1",0.459827240301357,0.430056047228362,0.272,0.257,1
"Xpo1",0.464631195829568,0.304752543657049,0.272,0.355,1
"Actr10",0.468096267724728,0.488720096437707,0.284,0.296,1
"Atp2b1",0.475552342021271,0.369067886173354,0.309,0.296,1
"Acp1",0.477972657542065,0.274794295676386,0.284,0.382,1
"Ddx10",0.481831516639862,0.378655611701197,0.432,0.467,1
"Prpf40a",0.482815206920634,0.493634748793139,0.346,0.368,1
"Fam49b",0.484775410256389,0.284195478401547,0.21,0.276,1
"Iws1",0.485927284267463,0.403439716193805,0.272,0.263,1
"Aimp1",0.490259377546733,0.457570576836659,0.358,0.388,1
"Psmd14",0.50025625728879,0.321498006781264,0.272,0.349,1
"Romo1",0.506637757345512,0.417879960169832,0.346,0.342,1
"Rab2a",0.508897308517872,0.318993084827633,0.259,0.355,1
"Etnk1",0.509153172327076,0.41823660141699,0.198,0.27,1
"Zc3h15",0.511614611892803,0.370614765896659,0.519,0.632,1
"Tbca",0.51549645440144,0.29560742704517,0.519,0.638,1
"Snrnp70",0.516544343235173,0.272521115089907,0.358,0.474,1
"Mycbp2",0.530064424357069,0.368136293835337,0.309,0.296,1
"Csnk1a1",0.555082345788644,0.267174012144021,0.309,0.388,1
"Srsf5",0.560706210696342,0.369194752869215,0.407,0.454,1
"Mrpl13",0.562106175510201,0.258679618339258,0.296,0.368,1
"Gpat2",0.562982416110142,0.324538774374611,0.259,0.25,1
"Ddx4",0.566484049469596,0.333256494019009,0.407,0.533,1
"Apoo",0.566761972377614,0.262368239787067,0.222,0.283,1
"Chic2",0.568535344102096,0.358292508093386,0.333,0.428,1
"Ppp4r2",0.578506435664935,0.497844218538194,0.284,0.289,1
"Smarca4",0.580687459285442,0.543608439406685,0.272,0.283,1
"Malsu1",0.590224163510389,0.313344939191596,0.272,0.276,1
"Mtx2",0.593503747411704,0.259140224119507,0.383,0.507,1
"Zfp622",0.599712197487044,0.263024857558347,0.259,0.336,1
"Rfc1",0.602836397060837,0.560889859082502,0.309,0.329,1
"Pafah1b1",0.603946752630537,0.504985402873894,0.383,0.434,1
"Lamtor2",0.605669948520161,0.349520863925237,0.407,0.467,1
"Atxn10",0.60667290931601,0.363812754769954,0.296,0.388,1
"Birc5",0.617368945403526,0.490489851598194,0.272,0.276,1
"Cops5",0.621702538655318,0.665009450283833,0.296,0.309,1
"Lamp1",0.623839600978373,0.351875452294395,0.296,0.395,1
"Zc3h14",0.62639291830627,0.59275352637283,0.284,0.303,1
"Eny2",0.632463130352571,0.404627942816839,0.358,0.48,1
"Swt1",0.638801904460925,0.484275861414985,0.395,0.447,1
"Akap9",0.639203084989441,0.316636222224296,0.198,0.257,1
"Atad2",0.641956925783831,0.359599711434673,0.395,0.5,1
"Med4",0.654318958293394,0.312059076632931,0.21,0.263,1
"Rdx",0.655980615516608,0.325144185792583,0.395,0.52,1
"Nelfe",0.673833081083457,0.296089906788061,0.259,0.257,1
"Hbb-bt",0.675031683615605,-0.662937493623184,0.407,0.52,1
"Ttc3",0.676017919509928,0.38152612489441,0.432,0.5,1
"Lamtor5",0.681958445169885,0.453379571047745,0.358,0.395,1
"Dnttip2",0.682969242992844,0.377115804175667,0.284,0.303,1
"Cul1",0.683791537944095,0.313375690027881,0.309,0.388,1
"Tmem234",0.68379746361043,0.265125839723694,0.222,0.263,1
"Rtn4",0.684035100058135,0.294238479113269,0.284,0.283,1
"Ndufaf8",0.696401758365166,0.316830020486694,0.259,0.336,1
"Esco2",0.704476874647359,0.417917265793044,0.42,0.546,1
"Rif1",0.709190396331406,0.487734408644634,0.321,0.342,1
"Psma5",0.709935732700517,0.329250964469993,0.395,0.441,1
"Dap3",0.728425577554939,0.261359338605916,0.21,0.257,1
"Usp9x",0.729087700444472,0.496884724361889,0.383,0.461,1
"Luc7l3",0.730536408432585,0.494319332094403,0.358,0.395,1
"Pole3",0.741448794967418,0.391718424124018,0.247,0.303,1
"Eprs",0.745775445063702,0.353467060987593,0.321,0.388,1
"Dnajc2",0.75168140611358,0.395378911128644,0.37,0.428,1
"Syce1",0.755026381684602,0.429771822081823,0.247,0.263,1
"Cdk12",0.764315282588891,0.430250747466727,0.37,0.414,1
"Med19",0.767628799395086,0.452787481197064,0.21,0.257,1
"Mycbp",0.777042138587085,0.258534010043642,0.358,0.434,1
"2310061I04Rik",0.782246694966472,0.364378603465983,0.259,0.283,1
"Ube3a",0.783071836969859,0.308718489139284,0.259,0.276,1
"Pde6d",0.784954298056216,0.297632763209894,0.222,0.263,1
"Cenpf",0.792137245753548,0.256312806526092,0.42,0.493,1
"Mrps18c",0.794824383032195,0.320630698195678,0.333,0.375,1
"Krcc1",0.807831015281786,0.455167068080104,0.272,0.336,1
"Brd2",0.816199782460263,0.271330877075076,0.247,0.257,1
"Rab6a",0.826684995276584,0.454864122882724,0.296,0.336,1
"Tex12",0.82981647313944,0.362719019423861,0.395,0.461,1
"Ccar1",0.833776545046944,0.256702453346412,0.235,0.276,1
"Cdc5l",0.846074566442162,0.335699778146821,0.272,0.296,1
"Hnrnpm",0.846380184489152,0.319300191003324,0.383,0.48,1
"Faf1",0.848506340606547,0.40886506145253,0.235,0.263,1
"Rsrc1",0.853208481497422,0.361834962185638,0.259,0.27,1
"Psmg4",0.865002706183058,0.374005201138282,0.284,0.329,1
"Cwc15",0.869627726282932,0.468679127204482,0.296,0.342,1
"Naa15",0.869762984924615,0.276932861561596,0.407,0.52,1
"Vdac3",0.873754053663401,0.259901754510742,0.519,0.658,1
"Hba-a1",0.893347496345949,-0.837865386169582,0.42,0.467,1
"Zranb2",0.903484154841163,0.344788047262514,0.296,0.342,1
"Rnf138",0.910598937249807,0.295606977898205,0.259,0.289,1
"Srsf9",0.914822124520363,0.306631638789919,0.272,0.316,1
"Thoc2",0.924163306570438,0.365641104317883,0.333,0.395,1
"Ccdc34",0.924859520192748,0.280983456615166,0.296,0.342,1
"Nsa2",0.932197197603819,0.353739624733251,0.407,0.507,1
"Prrc2c",0.933151496799412,0.366571169101066,0.469,0.572,1
"Bod1l",0.943549975326523,0.335633115061566,0.272,0.309,1
"Emc10",0.94607299091262,0.363504843085325,0.222,0.257,1
"Cnih4",0.948830937219523,0.390986148790395,0.259,0.322,1
"Tdrkh",0.951886138310689,0.379698256762285,0.259,0.296,1
"Fgfr1op2",0.951886138310689,0.302141840409456,0.272,0.289,1
"Ints6",0.95306202947599,0.346508888605387,0.284,0.316,1
"Dnajb11",0.97525070982703,0.287375121730081,0.284,0.329,1
"2410015M20Rik",0.982467391309552,0.304570013128331,0.358,0.414,1
"Ddx21",0.982677806094635,0.560992645702683,0.259,0.303,1
"Atxn7l3b",0.987363205587528,0.345292003801393,0.247,0.27,1
"Senp6",0.988039403607298,0.286609396538554,0.358,0.421,1
"Prpf4b",0.992791796717119,0.540762240731151,0.259,0.289,1
"Mea1",0.992829853782021,0.25120473077132,0.259,0.296,1
"Trim37",0.994823293900373,0.471708817275098,0.259,0.283,1
