"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Arl4a",0.088264494707491,-0.330653001816306,0.403,0.222,1
"Larp1b",0.0892837477904147,-0.705356147357788,0.181,0.272,1
"Ddx50",0.0896873900473943,-0.343325368006919,0.292,0.148,1
"Pcbp2",0.0909763436307534,-0.520810267862912,0.792,0.63,1
"Yrdc",0.0912062155933393,-0.313500830394695,0.278,0.148,1
"Baz1b",0.0917583111447543,-0.768163202772727,0.194,0.284,1
"Rfc1",0.0938158262853697,-0.344866414905229,0.556,0.309,1
"Ruvbl1",0.0965012582403042,-0.320288752778495,0.361,0.198,1
"Slc25a4",0.0971522581050557,-0.256234650629835,0.458,0.259,1
"Hspa4",0.0981917689546542,-0.502330377671499,0.5,0.284,1
"Thrap3",0.098783184265775,-0.439885878904484,0.375,0.198,1
"Bms1",0.101012606700179,-0.313659254663882,0.319,0.173,1
"N4bp2l2",0.101209473354153,-0.462614521574688,0.347,0.185,1
"Pias2",0.101346450778372,-0.260563927906385,0.431,0.247,1
"Zfand6",0.10164129198626,-0.35563255811342,0.375,0.198,1
"Anapc4",0.102647967349543,-0.296575088201391,0.264,0.136,1
"Arpp19",0.103018878386974,-0.390335430285675,0.583,0.309,1
"Syce2",0.103169235634668,-0.339209215800738,0.778,0.42,1
"Hsp90b1",0.10359192918858,-0.9461756759616,0.708,0.543,1
"Ppp4r3b",0.103763408049463,-0.337591371629987,0.264,0.136,1
"Ddx46",0.104191424282303,-0.253408141313949,0.361,0.198,1
"Arf4",0.107251942685187,-0.286358533147678,0.403,0.222,1
"Bub1",0.110019868968125,-0.658628917191825,0.389,0.42,1
"Mgea5",0.110373360845641,-0.272830676690898,0.278,0.148,1
"Arid4b",0.112360119884862,-0.288972397159664,0.361,0.198,1
"Psmb4",0.114648014588843,-0.327326700319654,0.625,0.37,1
"Stip1",0.116865447390379,-0.326408824818675,0.333,0.198,1
"Copb2",0.119319856162316,-0.903334341045325,0.597,0.519,1
"Ofd1",0.119490746493189,-0.262963773646316,0.389,0.222,1
"Cul4b",0.122589038869489,-0.29577443003131,0.403,0.235,1
"Srrm2",0.123398711163831,-0.437747199159792,0.819,0.704,1
"Herc1",0.123709287221404,-1.01346678418818,0.264,0.309,1
"Srpk2",0.12423718325369,-0.360996566543732,0.264,0.136,1
"Cdk11b",0.124395159008563,-0.625798661696435,0.583,0.531,1
"Chd4",0.124816434387759,-0.318143823784083,0.444,0.259,1
"Dicer1",0.124829380042741,-0.363704372916827,0.375,0.21,1
"Zranb2",0.125083527273273,-0.310613385990041,0.5,0.296,1
"Zfp106",0.125299450816451,-0.418124954337829,0.319,0.173,1
"Mov10l1",0.126469356447955,-0.255718159866492,0.514,0.309,1
"Eif2b3",0.128063888744116,-0.844090968872646,0.292,0.333,1
"Slu7",0.134904389330583,-0.388009317571244,0.264,0.136,1
"Caprin2",0.137465799351754,-0.930239332846465,0.472,0.444,1
"Hfm1",0.141514500510005,-0.920639514685612,0.389,0.383,1
"Ncl",0.146414738942967,-0.491770961349782,0.875,0.654,1
"Atxn7l3b",0.147998413080088,-0.440782027103329,0.431,0.247,1
"Fdx1",0.150441889122407,-0.333626250455075,0.306,0.173,1
"Eif5",0.150973420402035,-0.499739336747785,0.792,0.654,1
"Cbx1",0.153485171267304,-0.253356354595742,0.611,0.358,1
"Xpo1",0.154627356728623,-0.342464745264096,0.444,0.272,1
"Snrnp70",0.158657237218859,-0.709795653235843,0.306,0.358,1
"Fubp1",0.159864173406695,-0.258184572671464,0.486,0.296,1
"Cul5",0.160871042444262,-0.354308140276202,0.375,0.21,1
"Bod1l",0.162520024257206,-0.784851880100053,0.208,0.272,1
"Strbp",0.162792643447589,-0.784790075040174,0.5,0.457,1
"Uchl3",0.163442917489285,-0.250275658087164,0.569,0.358,1
"Znhit6",0.163605518512263,-0.261082078238719,0.333,0.198,1
"Zfp639",0.16489024837406,-0.278424513896472,0.306,0.173,1
"Rif1",0.167397418182302,-0.383536244926035,0.528,0.321,1
"Eprs",0.170107007845151,-0.285781807372895,0.5,0.321,1
"Nucks1",0.170370440084709,-0.398718259592389,0.375,0.222,1
"Ift74",0.172836188508616,-0.874870624207025,0.278,0.321,1
"Med19",0.173872592432698,-0.310937198305563,0.347,0.21,1
"Mdk",0.174192304883328,-0.713397009194952,0.194,0.259,1
"Tulp4",0.176101844609564,-0.452557688189709,0.375,0.222,1
"Chrac1",0.176863572160171,-0.32003372535751,0.333,0.198,1
"Lztfl1",0.187672294434408,-0.262312021991509,0.319,0.198,1
"Usp16",0.18913449525959,-0.263333578479814,0.319,0.185,1
"Tcp1",0.189866470766217,-0.402054219567607,0.875,0.679,1
"Mdn1",0.193100692791555,-0.704880931921689,0.264,0.148,1
"Cep295",0.195972768625982,-0.393937720738695,0.278,0.16,1
"Rab6a",0.200253286551207,-0.763687669863087,0.25,0.296,1
"Nop10",0.200625375474784,-0.319078562701095,0.431,0.259,1
"Arglu1",0.201872392158699,-0.337315567994976,0.486,0.296,1
"Bptf",0.202609825809614,-0.866941423140442,0.389,0.383,1
"Trappc6b",0.203062149091131,-0.453264023063801,0.389,0.235,1
"Rasa1",0.210299487153931,-0.885958138338077,0.292,0.321,1
"Ankrd49",0.212540678482508,-0.873142565399371,0.264,0.309,1
"Mtfr1l",0.212882069164955,-0.289673307907652,0.306,0.198,1
"Iqcb1",0.215461655740195,-0.59668307747195,0.694,0.531,1
"Taf1b",0.217343442016203,-0.283679798023665,0.306,0.185,1
"Ccdc58",0.217496692249461,-0.35171641528924,0.278,0.173,1
"Zfp518a",0.21789966009835,-0.563447783869489,0.431,0.259,1
"Atad2",0.218206934143993,-0.945145463878344,0.403,0.395,1
"Mphosph8",0.218474008883234,-0.85292082343793,0.639,0.519,1
"Sbno1",0.219482542522438,-0.644957461696828,0.361,0.383,1
"Ttc3",0.229321620274159,-0.887027297944082,0.5,0.432,1
"Dek",0.230491652230319,-0.526926062402189,0.5,0.321,1
"Rpgr",0.231274873302535,-0.256927422596018,0.292,0.185,1
"Dnm1l",0.231377556576204,-0.337720336931775,0.389,0.235,1
"Tmsb4x",0.233973118298648,-0.459224966157615,0.542,0.321,1
"Txlng",0.236795615704494,-0.915658288769783,0.222,0.272,1
"Scaper",0.238372106278008,-0.883537703700105,0.236,0.272,1
"Smarca5",0.238441957344971,-0.518144089771727,0.806,0.58,1
"Cdk12",0.239894455571778,-0.891678033190143,0.375,0.37,1
"Psma5",0.240664780432627,-0.332835650549298,0.639,0.395,1
"Ddx4",0.240953783785064,-0.853757347000727,0.431,0.407,1
"Larp7",0.245463166829003,-0.281217700546844,0.75,0.494,1
"Nemf",0.249287125408368,-0.449413783746469,0.472,0.284,1
"Dnajc9",0.255083927443522,-0.351099046962468,0.292,0.185,1
"Dnaja2",0.257777419083532,-0.293291983105692,0.611,0.37,1
"Uqcrc2",0.257996675658485,-0.294221915680274,0.486,0.309,1
"Aimp1",0.258232848703306,-0.285480264346092,0.583,0.358,1
"Cops5",0.258933863760286,-0.525265479066305,0.458,0.296,1
"Emc6",0.260450607370343,-0.393867644315044,0.472,0.296,1
"Ep400",0.261293498446919,-0.497783655755878,0.208,0.259,1
"Akap9",0.263270300852357,-0.417783791290916,0.333,0.198,1
"Serpinb6a",0.272949972478283,-0.289074254683038,0.306,0.198,1
"Srsf10",0.276495912741135,-0.268180052345171,0.347,0.222,1
"Tmf1",0.28094456906942,-0.48248370137301,0.361,0.235,1
"Tdrkh",0.282522129564068,-0.331387716043572,0.389,0.259,1
"Trmt10a",0.286493596115288,-0.4209430718164,0.389,0.259,1
"Pigp",0.287605126097177,-0.625933156649954,0.653,0.494,1
"Hnrnph1",0.287678378658785,-0.510454353345818,0.431,0.259,1
"Ccdc34",0.288455144090312,-0.300160666710706,0.458,0.296,1
"Tubb5",0.289269567795324,-0.645360020002139,0.236,0.272,1
"Eif4g2",0.292614421782011,-0.279676445673819,0.667,0.407,1
"Bzw1",0.294178309408884,-0.439156876537872,0.597,0.383,1
"Nipbl",0.295568894726273,-0.773604857596395,0.444,0.407,1
"Ckap5",0.295659918078247,-0.797103359178011,0.319,0.333,1
"Bclaf1",0.296831536059397,-0.471096467627915,0.333,0.21,1
"mt-Atp8",0.297088281010111,-0.730108855253115,0.486,0.432,1
"Arhgap5",0.298425217829925,-0.78726452742917,0.403,0.383,1
"Rsrc1",0.29863577493217,-0.396612777269554,0.389,0.259,1
"Ccdc124",0.29950178488277,-0.4191809607005,0.347,0.222,1
"Esco2",0.300045113994427,-0.931984891311207,0.486,0.42,1
"Luc7l3",0.300979598180783,-0.3940182377443,0.556,0.358,1
"Cenpf",0.302926066210468,-0.551721459019579,0.681,0.42,1
"Ccnb3",0.303900513047255,-0.479347866780422,0.444,0.284,1
"Ndufa9",0.304035558283296,-0.297496682295525,0.458,0.296,1
"BC005537",0.304722397118275,-0.340432020408875,0.264,0.173,1
"Gm10073",0.306669799897022,-0.383792012049197,0.278,0.173,1
"Phf21a",0.306669799897022,-0.403038665727234,0.278,0.173,1
"Myo9a",0.30755083763469,-0.78127014687801,0.347,0.346,1
"Agpat5",0.317350752735205,-0.377929246504404,0.306,0.198,1
"Adk",0.324398065180269,-0.267586257339719,0.306,0.198,1
"Rnf216",0.325953024231782,-0.732172792372359,0.25,0.284,1
"Jade3",0.326803809300997,-0.595809992766892,0.222,0.259,1
"Abhd10",0.328556594630258,-0.41223250850677,0.278,0.173,1
"Trim37",0.329152452042883,-0.953778152586222,0.236,0.259,1
"Zfand5",0.330671190363306,-0.335454476660775,0.444,0.284,1
"Zfp326",0.331389194583762,-0.258340959792869,0.278,0.185,1
"Csnk1a1",0.332201782910833,-0.522162398452479,0.472,0.309,1
"Gnl2",0.332423619532141,-0.552282980773853,0.361,0.235,1
"Vcp",0.332551766910154,-0.557646948308129,0.583,0.494,1
"Ghitm",0.33435092188849,-0.431489313156761,0.264,0.173,1
"Nop58",0.334375755713172,-0.422363194035644,0.528,0.358,1
"Gnas",0.334804620937063,-0.311555853848043,0.569,0.383,1
"Gmps",0.336377147936616,-0.453867532077873,0.472,0.309,1
"Snrnp200",0.338273891891978,-0.414506984473265,0.361,0.247,1
"Ube2t",0.343685048003011,-0.542011199146084,0.236,0.259,1
"Rbm28",0.34619008678922,-0.634642972223342,0.361,0.235,1
"Usp9x",0.349333288495764,-0.823963466718368,0.444,0.383,1
"Cdc42",0.351898399733401,-0.445029844517721,0.597,0.383,1
"Vps35",0.354112152996941,-0.35955996080693,0.722,0.469,1
"Cct5",0.355241570169653,-0.286805029109572,0.667,0.432,1
"Tax1bp1",0.358604326192777,-0.478107906487077,0.514,0.346,1
"Hspa5",0.358739702538434,-0.554932074261421,0.75,0.556,1
"Vti1b",0.361502977749336,-0.421965230387652,0.458,0.284,1
"Iws1",0.367532370527653,-0.577111391602669,0.25,0.272,1
"Rb1cc1",0.370484348893889,-0.471905506865064,0.444,0.296,1
"Kif3a",0.373958642873172,-0.55716871549279,0.306,0.198,1
"Spata5",0.374337459733663,-0.650259318591538,0.514,0.444,1
"Usp8",0.375124210679147,-0.381397544925004,0.319,0.21,1
"Cenpq",0.375396720234064,-0.650802943293758,0.306,0.321,1
"Adss",0.383711064375508,-0.299193717111952,0.292,0.198,1
"Kdm5a",0.385229858353144,-0.528471924589095,0.5,0.432,1
"1110004F10Rik",0.385692169510416,-0.59174532941861,0.361,0.247,1
"Mrps9",0.385804005006002,-0.450692184704071,0.528,0.333,1
"Txnl1",0.387408989898692,-0.262423418778443,0.583,0.358,1
"Faf1",0.391026229363929,-0.301181037658737,0.347,0.235,1
"Atp1a1",0.394428662501572,-0.268840368543128,0.292,0.198,1
"Snx4",0.399854711010566,-0.44618736422134,0.292,0.198,1
"Cstf2",0.40485403429094,-0.609605227789457,0.25,0.259,1
"Selenok",0.412327224211967,-0.339040464750601,0.611,0.395,1
"Hspb11",0.420216877160311,-0.255837917521341,0.569,0.383,1
"Sycp2",0.427100488655273,-0.771719063345903,0.514,0.432,1
"Smc4",0.42809534441237,-0.282313791444166,0.833,0.506,1
"Senp6",0.433323089133045,-0.44766161983,0.569,0.358,1
"Gtf2b",0.437693073176752,-0.352529934304857,0.264,0.185,1
"Dhx36",0.438358540877923,-0.632887430325513,0.431,0.272,1
"Eif3a",0.443416948223674,-0.55084125222688,0.583,0.37,1
"Nek1",0.446245698478124,-0.317899335481188,0.347,0.235,1
"Spo11",0.447526971158266,-0.525725661393363,0.278,0.198,1
"Zc3h14",0.452481453005406,-0.627715967840161,0.431,0.284,1
"Alyref",0.460811316336926,-0.305510173022766,0.306,0.21,1
"Lamtor2",0.467890077312655,-0.33294582523131,0.653,0.407,1
"4932438A13Rik",0.4702859200484,-0.513007936691275,0.389,0.247,1
"Gpbp1",0.473926063950933,-0.269953610130275,0.75,0.506,1
"Btbd10",0.474236435362544,-0.310264729256924,0.292,0.21,1
"Cdv3",0.475976467578739,-0.352831732529398,0.542,0.358,1
"Sptbn1",0.477212994540392,-0.410719880144481,0.264,0.185,1
"Hormad1",0.477388918445339,-0.474340357232247,0.861,0.617,1
"Luc7l2",0.481933573797295,-0.532971598471307,0.333,0.235,1
"Rad17",0.481933573797295,-0.749232191404653,0.278,0.284,1
"Slf2",0.486602674101168,-0.392672250386881,0.264,0.185,1
"Orc2",0.49484959892068,-0.331041440810637,0.292,0.222,1
"Polr2a",0.49531778650628,-0.663169033127384,0.333,0.309,1
"Luc7l",0.495687520093638,-0.400464790268439,0.292,0.198,1
"Terb1",0.50341937366067,-0.703410833125699,0.347,0.333,1
"Zcrb1",0.504026028207593,-0.430194084828308,0.722,0.568,1
"Arpc1a",0.505922869832265,-0.38718746102745,0.611,0.383,1
"Ddx10",0.507754367839642,-0.312497151187346,0.639,0.432,1
"1110008F13Rik",0.50937651863307,-0.358381345603153,0.361,0.272,1
"mt-Co2",0.510407596165039,-0.323014752368765,0.944,0.877,1
"Smarca4",0.513627223766425,-0.710996425838784,0.278,0.272,1
"Ezh2",0.520016486018237,-0.314060110204507,0.292,0.21,1
"Hnrnpm",0.525932704942097,-0.745723223884437,0.458,0.383,1
"Hprt",0.528724263709223,-0.512460226103398,0.333,0.222,1
"Ccdc122",0.534012667940451,-0.438370384710956,0.278,0.198,1
"H1fx",0.54097310152328,-0.253083373413436,0.5,0.358,1
"Rtn3",0.543298811016056,-0.359536549065218,0.306,0.222,1
"Srsf9",0.547134220946141,-0.686549978812123,0.278,0.272,1
"Rbm27",0.550161137578432,-0.577630753586185,0.458,0.383,1
"Ankrd31",0.550232567429296,-0.298884002804875,0.319,0.235,1
"Copa",0.551755755042907,-0.502592983916872,0.292,0.21,1
"Dhx40",0.555997070311323,-0.374861776673958,0.472,0.333,1
"Lig1",0.556221056245793,-0.49864460897708,0.528,0.444,1
"Zfp672",0.557608960284322,-0.255009358382937,0.278,0.21,1
"Fxr1",0.55808315191909,-0.677378933552077,0.597,0.432,1
"1700028K03Rik",0.560187403421562,-0.449574114549351,0.278,0.198,1
"Hba-a2",0.584347518744819,0.710727031371807,0.417,0.309,1
"Prrc2c",0.584853763745652,-0.458444851410505,0.542,0.469,1
"Ddx21",0.586243705326439,-0.803020600492921,0.375,0.259,1
"Qk",0.588087764814029,-0.319240578542906,0.306,0.222,1
"Smc6",0.589145245350146,-0.478821685982211,0.639,0.457,1
"Rtn4",0.59349758336371,-0.328285461136878,0.389,0.284,1
"Timm22",0.594991059807857,-0.275122651568851,0.264,0.198,1
"Rabep1",0.600881015590444,-0.330087281243474,0.278,0.21,1
"Cenpw",0.608648762662363,-0.469148432685749,0.556,0.346,1
"Swt1",0.610768453729181,-0.364867715038806,0.556,0.395,1
"Hectd1",0.610933439417919,-0.364211332146947,0.361,0.272,1
"Dnajc8",0.615621867764602,-0.347807679837874,0.375,0.284,1
"Ddx17",0.615802733864986,-0.324418151666714,0.264,0.198,1
"Hbb-bt",0.617105650039219,-0.428561724238579,0.486,0.407,1
"Sumo2",0.618168972167087,-0.339484656744891,0.764,0.556,1
"Pptc7",0.619302854471635,-0.417078207079774,0.264,0.198,1
"Skp1a",0.620537190645844,-0.277118276249742,0.639,0.444,1
"Fyttd1",0.622617889297383,-0.466338130450355,0.458,0.321,1
"Kif2a",0.630255085750431,-0.745046931288177,0.444,0.358,1
"Eif3c",0.63490854187454,-0.277046206127665,0.778,0.494,1
"Kdm5b",0.636287439694012,-0.446366019706874,0.486,0.444,1
"Atp2b1",0.636833437768467,-0.43293669662675,0.431,0.309,1
"Cep290",0.640090094573916,-0.624207808164593,0.403,0.346,1
"Mycbp2",0.645380914778739,-0.465836364566021,0.403,0.309,1
"Set",0.647207499029282,-0.512562738639555,0.417,0.309,1
"Zfp91",0.658134455043234,-0.624141085748516,0.431,0.309,1
"Alkbh5",0.661320530789587,-0.59377413104705,0.444,0.37,1
"Vdac3",0.663581007041169,-0.301421603185034,0.806,0.519,1
"Thoc2",0.667468643640705,-0.461396598838331,0.458,0.333,1
"Eif4b",0.670183074942331,-0.611046193853731,0.333,0.309,1
"Ddx42",0.670949782879339,-0.490141325650302,0.292,0.222,1
"Pafah1b1",0.67794396157379,-0.626737505875649,0.597,0.383,1
"mt-Nd4l",0.681877915431125,-0.573642792111318,0.472,0.37,1
"Nol8",0.685524348925287,-0.478821349375017,0.389,0.296,1
"Nsa2",0.686689293878394,-0.632874698964544,0.528,0.407,1
"Ubr4",0.688501006783506,-0.58799607272631,0.278,0.259,1
"Prpf40a",0.697203291058901,-0.513920775238462,0.486,0.346,1
"Ssb",0.702921669118406,-0.429545020858016,0.792,0.568,1
"Psmd1",0.706713835178351,-0.523728524964753,0.347,0.259,1
"Nrbp1",0.722097416403504,-0.369465538017893,0.306,0.247,1
"Nktr",0.725582395714103,-0.360051260937888,0.278,0.272,1
"Exoc3",0.730617593373142,-0.565933206922725,0.361,0.321,1
"Csde1",0.746494730717603,-0.454922011321897,0.5,0.395,1
"Ubap2l",0.75507697356947,-0.598356865285036,0.528,0.407,1
"Cul1",0.757592110178039,-0.56589784824027,0.417,0.309,1
"Cinp",0.759605674956948,-0.377054351191668,0.278,0.222,1
"Eif3i",0.769261718542147,-0.476472411796596,0.472,0.395,1
"Polr2b",0.771315869513565,-0.516048473053754,0.319,0.284,1
"Gkap1",0.771464993316575,-0.252620899676762,0.694,0.481,1
"Golga4",0.776661800323268,-0.65361387777088,0.389,0.296,1
"Stk31",0.786018054419123,-0.355178048202255,0.861,0.605,1
"Mmadhc",0.787863405535522,-0.507126532922687,0.361,0.333,1
"Akap11",0.789219768347167,-0.516603272988476,0.292,0.259,1
"Arl1",0.794688728288113,-0.507099765048607,0.306,0.235,1
"Zfr",0.796563957783299,-0.437777196546543,0.292,0.235,1
"Gnb1",0.799028976732152,-0.325012668461037,0.333,0.272,1
"Arf1",0.804475230395524,-0.560474553708227,0.389,0.309,1
"Rfc4",0.804720518304757,-0.571097731326392,0.569,0.42,1
"Wdr36",0.817932918719078,-0.589844069642292,0.347,0.309,1
"Nrd1",0.820852726466788,-0.60161218221967,0.333,0.247,1
"Tmx4",0.820852957526246,-0.608684893682134,0.306,0.272,1
"Dnttip2",0.824753946218574,-0.515100326553665,0.375,0.284,1
"Hmgb1",0.828795390570562,-0.367663792415861,0.889,0.568,1
"Rbpms2",0.832848082021605,-0.562288126523216,0.333,0.296,1
"D030056L22Rik",0.842262897802271,-0.487504553976349,0.319,0.259,1
"Eif1ad",0.843368012755635,-0.499052896903591,0.292,0.259,1
"Kras",0.847007417710503,-0.456774786682744,0.292,0.259,1
"Dnajb11",0.852700173262952,-0.481549752774902,0.333,0.284,1
"Ptges3",0.853344743713334,-0.469646173107568,0.597,0.432,1
"Vamp3",0.857363695169735,-0.761929214019845,0.375,0.309,1
"Ppp4r2",0.859723496807206,-0.569412038666443,0.333,0.284,1
"Dzip3",0.864394754343565,-0.52546093853592,0.597,0.444,1
"Fkbp3",0.865259508898553,-0.271039154548568,0.736,0.494,1
"Zc3h15",0.866053042182547,-0.413437654901078,0.764,0.519,1
"Zc3h13",0.871752883078406,-0.545246156095531,0.278,0.222,1
"Prpf4b",0.87819898196049,-0.707663161328141,0.319,0.259,1
"Hba-a1",0.879546580873374,0.691061949773744,0.556,0.42,1
"Anapc16",0.879899723127215,-0.534205366814084,0.292,0.259,1
"Acbd3",0.883151177935183,-0.408510721678338,0.278,0.222,1
"Arpc2",0.89538170722169,-0.428291370892356,0.472,0.395,1
"Trip12",0.895968842740068,-0.496378939571394,0.444,0.346,1
"Ccdc88a",0.896411153260196,-0.703317506281341,0.361,0.284,1
"Timm8b",0.90011513245272,-0.379046890047738,0.611,0.457,1
"Krcc1",0.903849326971791,-0.690236088622293,0.347,0.272,1
"Pdap1",0.906807635324885,-0.439451560376605,0.597,0.42,1
"9930021J03Rik",0.91438785013763,-0.530890680522198,0.319,0.259,1
"Fam114a2",0.920443281122024,-0.426536643708725,0.319,0.272,1
"Banf1",0.926816663250953,-0.355444529634426,0.653,0.469,1
"Ptpn2",0.930198951445465,-0.338233476968797,0.264,0.222,1
"Srsf5",0.931682314429977,-0.328309435033249,0.514,0.407,1
"Fus",0.940282811863846,-0.434301570504285,0.375,0.333,1
"Tfrc",0.941018475328346,-0.400362023820137,0.278,0.235,1
"Tm9sf2",0.949557230829478,-0.537868355782823,0.264,0.222,1
"Dnajc21",0.952039818114904,-0.333097660942228,0.736,0.519,1
"Naa15",0.957490745300297,-0.422257751178629,0.556,0.407,1
"Cep83",0.965065956152033,-0.508316672567231,0.264,0.222,1
"Ythdc1",0.968544250035942,-0.521997126987304,0.444,0.346,1
"Fgfr1op2",0.968982060482693,-0.43046170938435,0.306,0.272,1
"Scaf11",0.969445895406434,-0.586854567436514,0.333,0.272,1
"Arcn1",0.971440611488513,-0.508784033485541,0.278,0.235,1
"Wapl",0.975471808480772,-0.666730969276154,0.292,0.235,1
"Cltc",0.975892215275213,-0.484279008924065,0.292,0.259,1
"Pcm1",0.977262170887015,-0.493454457089698,0.361,0.296,1
"Srp14",0.979174082284618,-0.379353004606788,0.792,0.543,1
"Rock1",0.982674575239882,-0.404936687636725,0.556,0.407,1
"Pbrm1",0.992234531316205,-0.531093526782493,0.264,0.222,1
"mt-Nd5",1,-0.296653260293399,0.653,0.481,1
